"3gram","Frequency","Total Tweets"
"交部长","141","132"
"处理水","141","98"
"这可能","141","141"
"疫措施","141","139"
"的股价","140","131"
"世界各","140","138"
"国消费","140","135"
"对俄罗","140","133"
"以上的","140","134"
"有限公","140","128"
"限公司","140","128"
"从中国","140","136"
"的安全","139","135"
"元人民","139","127"
"经济衰","139","132"
"济衰退","139","132"
"接种疫","139","117"
"公司和","138","135"
"国游客","138","113"
"董事长","138","128"
"总统拜","138","138"
"统拜登","138","138"
"在过去","138","137"
"的部分","138","131"
"最高的","138","135"
"体报道","138","137"
"在世界","138","134"
"提供了","137","133"
"全世界","137","136"
"国商务","137","131"
"日宣布","137","137"
"的政策","137","136"
"家和地","137","128"
"的国际","137","131"
"创企业","137","117"
"将继续","136","136"
"的一些","136","135"
"反垄断","136","115"
"在上海","135","130"
"字节跳","135","114"
"的一项","135","135"
"共和党","135","118"
"中国驻","135","131"
"影响力","135","134"
"的最低","135","131"
"低水平","135","134"
"美国对","134","129"
"文化中","134","134"
"全球首","134","123"
"节跳动","134","114"
"创纪录","134","133"
"的水平","134","132"
"初创企","134","114"
"俄羅斯","133","78"
"同比下","133","126"
"是全球","133","131"
"台湾的","133","124"
"的压力","133","130"
"出口管","133","108"
"不得不","132","132"
"货币政","132","125"
"币政策","131","124"
"东京奥","131","107"
"并没有","130","130"
"消息人","130","126"
"的地方","130","123"
"的电动","130","120"
"个月的","130","130"
"来自中","130","125"
"柯文哲","130","98"
"口管制","130","105"
"的疫苗","130","121"
"执行长","129","121"
"息人士","129","125"
"在新加","129","126"
"众议院","129","113"
"总统小","129","128"
"另一方","129","129"
"一个月","128","128"
"报道称","128","125"
"统小马","128","127"
"个月来","128","125"
"中国网","128","118"
"确定性","127","126"
"总统选","127","120"
"的增长","127","126"
"的关系","127","127"
"世界最","127","123"
"民众党","127","99"
"生产的","127","124"
"萬億日","126","80"
"俄乌战","126","119"
"的调查","126","124"
"价上涨","126","120"
"日元的","126","115"
"防疫措","126","124"
"的合作","125","121"
"企业在","125","120"
"党总统","125","115"
"国媒体","124","124"
"日本大","124","113"
"引发了","124","123"
"紧张局","124","121"
"日表示","124","123"
"这是一","124","124"
"推出的","124","120"
"计算机","124","82"
"富士康","124","93"
"的平均","124","120"
"的冠病","124","120"
"的贸易","123","115"
"统选举","123","116"
"万令吉","123","114"
"的历史","123","122"
"于预期","122","119"
"的员工","122","112"
"竞争力","122","112"
"旅游业","122","106"
"交易日","122","117"
"些时候","122","121"
"公司股","122","117"
"于美国","122","120"
"國經濟","122","101"
"不同的","122","115"
"美国大","121","118"
"加沙地","121","102"
"中國企","121","97"
"了美国","121","119"
"数据中","121","108"
"麦当劳","121","86"
"家企业","121","112"
"年中国","121","116"
"的同时","121","121"
"朗普的","120","114"
"造成的","120","118"
"和日本","120","119"
"士表示","120","119"
"今年以","120","118"
"国家和","120","112"
"任总统","120","116"
"率上升","120","116"
"中國人","119","102"
"个季度","119","116"
"全球市","119","118"
"人士表","119","118"
"中國大","119","91"
"大幅下","119","118"
"政府将","119","116"
"更多的","119","118"
"负责人","119","118"
"最低水","119","118"
"日本经","119","117"
"点击看","119","119"
"京奥运","119","104"
"我们的","118","112"
"日本和","118","117"
"以来首","118","117"
"在社交","118","118"
"车销量","118","95"
"一季度","118","104"
"张局势","117","114"
"的科技","117","113"
"星巴克","117","82"
"兑美元","117","98"
"劳动力","117","107"
"总统候","117","104"
"统候选","117","104"
"的能力","116","114"
"機器人","116","63"
"企業的","116","104"
"公司表","116","115"
"司表示","116","115"
"美国商","116","109"
"欧洲的","116","108"
"的比例","116","112"
"据中心","116","103"
"美国加","116","114"
"下半年","116","113"
"程度上","115","115"
"推出了","115","112"
"国最大","115","114"
"而不是","115","113"
"国汽车","114","103"
"者认为","114","114"
"导体的","114","105"
"工厂的","114","109"
"二氧化","114","79"
"指数上","114","87"
"印度的","114","101"
"发展的","114","111"
"的人工","114","110"
"大幅增","114","114"
"疫情的","114","113"
"洲国家","114","103"
"此同时","113","113"
"应用程","113","106"
"向美国","113","113"
"通胀率","113","102"
"国官方","113","113"
"的消息","113","112"
"斯达克","113","104"
"创公司","113","109"
"中国最","113","111"
"过程中","113","113"
"相关的","112","110"
"英偉達","112","59"
"在南中","112","105"
"成至少","112","112"
"氧化碳","112","74"
"许多人","112","112"
"的汽车","112","110"
"中国央","112","96"
"受影响","112","109"
"纳斯达","112","103"
"经济复","112","110"
"本经济","112","111"
"的首次","112","112"
"疫情期","112","111"
"正在加","111","111"
"的政治","111","110"
"超过了","111","109"
"情期间","111","110"
"与此同","110","110"
"的努力","110","110"
"任天堂","110","68"
"造成至","110","110"
"成为全","110","110"
"沙地带","110","96"
"的芯片","110","103"
"在疫情","110","108"
"计划的","110","108"
"日本國","110","95"
"美国最","110","110"
"地时间","110","110"
"亡人数","110","93"
"化中國","110","110"
"冠病确","110","108"
"病确诊","110","108"
"国际机","109","103"
"短视频","109","104"
"被视为","109","108"
"很多人","109","106"
"的行动","109","108"
"品价格","109","101"
"国国务","108","106"
"司法部","108","93"
"年前的","108","105"
"显示出","108","107"
"美国科","108","106"
"开发商","108","95"
"美国财","108","105"
"对日本","108","103"
"受欢迎","108","107"
"深度求","108","106"
"度求索","108","106"
"的一年","108","105"
"發言人","108","101"
"北海道","107","77"
"中国对","107","105"
"很可能","107","107"
"数上涨","107","79"
"世界的","107","106"
"的业务","107","105"
"最严重","107","107"
"越多的","107","107"
"神舟十","107","71"
"摩根大","107","95"
"根大通","107","95"
"设备的","107","104"
"原材料","107","102"
"乌战争","106","100"
"问题的","106","104"
"师表示","106","105"
"政部长","106","102"
"国国会","106","103"
"是一种","106","102"
"济复苏","106","104"
"研究显","106","106"
"究显示","106","106"
"到美国","106","105"
"规模的","106","104"
"最重要","106","106"
"个交易","106","102"
"死亡人","106","90"
"國國家","106","100"
"日本首","106","101"
"型科技","105","102"
"政治局","105","101"
"量同比","105","99"
"两个月","105","105"
"家中国","105","105"
"万新元","105","105"
"理水排","105","89"
"发现了","105","101"
"全球第","105","102"
"制造的","105","99"
"疫情防","105","100"
"控措施","105","102"
"冠病病","105","99"
"股票的","104","95"
"引发的","104","103"
"其他国","104","104"
"中国出","104","100"
"国出口","104","96"
"創新高","104","99"
"国财政","104","102"
"年开始","104","104"
"纪录的","104","102"
"对全球","104","100"
"已开始","104","104"
"日上午","104","104"
"这意味","104","104"
"戴口罩","104","84"
"柬埔寨","104","77"
"第四季","103","97"
"一项新","103","103"
"提出的","103","103"
"史最高","103","101"
"伯克希","103","85"
"分析人","103","102"
"车市场","103","93"
"级地震","103","101"
"会议上","103","98"
"第二季","103","101"
"导体设","103","85"
"第一次","102","97"
"大使馆","102","92"
"在美國","102","92"
"共中央","102","97"
"十年来","102","101"
"全球半","102","90"
"券交易","102","95"
"巨大的","102","100"
"太阳能","102","73"
"随着中","102","101"
"析人士","102","101"
"对经济","102","100"
"的挑战","102","101"
"中国商","102","100"
"在东京","102","95"
"目的地","102","98"
"情防控","102","98"
"最多的","102","102"
"影响的","102","101"
"空间站","102","78"
"预期的","101","99"
"在欧洲","101","94"
"之一的","101","99"
"带来了","101","101"
"方国家","101","97"
"中国新","101","97"
"宣布将","101","101"
"在这个","101","101"
"年上半","101","98"
"是世界","101","101"
"优衣库","101","56"
"有什么","101","99"
"为中心","101","99"
"际机场","100","95"
"大型科","100","97"
"新研究","100","99"
"界各地","100","98"
"他国家","100","100"
"关注的","100","99"
"公布了","100","100"
"经历了","100","96"
"各地的","100","99"
"族自治","100","97"
"公司已","100","100"
"联合早","100","98"
"合早报","100","98"
"和地区","100","93"
"可以在","100","100"
"在海外","100","94"
"中國故","100","97"
"國故事","100","97"
"严格的","100","98"
"最新一","100","100"
"阿斯利","100","85"
"斯利康","100","85"
"中共中","99","94"
"国公民","99","87"
"克希尔","99","83"
"出口量","99","74"
"问题上","99","97"
"初创公","99","95"
"史上最","99","95"
"选总统","99","99"
"郭台铭","99","78"
"疫情下","99","95"
"有一个","98","94"
"的通胀","98","95"
"日本央","98","76"
"本央行","98","76"
"萬日元","98","77"
"动物园","98","71"
"排在第","98","87"
"第三季","98","91"
"沙特阿","98","90"
"投资人","98","97"
"的做法","98","96"
"西方国","98","94"
"斯拉的","98","91"
"增长率","98","83"
"二季度","98","96"
"台湾总","98","98"
"电池的","98","80"
"传感器","98","60"
"加坡的","97","95"
"年日本","97","94"
"实现了","97","94"
"吸引了","97","97"
"芯片的","97","93"
"工作人","97","92"
"的商品","97","92"
"湾总统","97","97"
"阿富汗","97","66"
"制造设","97","90"
"资者对","96","96"
"的关税","96","83"
"生产商","96","92"
"家表示","96","95"
"新西兰","96","72"
"中包括","96","96"
"第二大","96","95"
"美國的","96","87"
"汽车和","96","93"
"奢侈品","96","76"
"利率上","96","92"
"同时也","95","94"
"流媒体","95","80"
"国务院","95","90"
"日下午","95","94"
"有很多","95","93"
"第一季","95","87"
"外國人","95","60"
"水排海","95","78"
"的工厂","95","92"
"量减少","95","88"
"情前的","95","91"
"元汇率","95","78"
"第二次","95","93"
"国国内","95","94"
"上涨的","95","95"
"发生的","95","95"
"总统尹","95","92"
"统尹锡","95","92"
"大宗商","95","81"
"宗商品","95","81"
"油价格","95","87"
"目前已","94","93"
"的外国","94","86"
"可能导","94","94"
"能导致","94","94"
"币交易","94","91"
"國大陸","94","70"
"全球的","94","92"
"最高法","94","77"
"高法院","94","77"
"未来的","94","93"
"费者的","94","92"
"国制造","94","85"
"东京都","94","72"
"本企業","93","80"
"也可能","93","93"
"是否会","93","91"
"股市周","93","92"
"长时间","93","88"
"了一项","93","91"
"将推出","93","91"
"月份的","93","83"
"接下来","93","93"
"导体产","93","88"
"部星期","93","93"
"主要原","93","93"
"日本新","93","88"
"金融市","93","88"
"马英九","93","66"
"德尔塔","93","80"
"提供的","92","87"
"的进口","92","88"
"的所有","92","92"
"历史最","92","90"
"的第二","92","92"
"成员国","92","85"
"元宇宙","92","62"
"是如何","92","91"
"的时候","92","91"
"人们对","92","89"
"的依赖","92","87"
"乒乓球","92","71"
"造设备","92","86"
"的疫情","92","87"
"功率半","91","55"
"年增加","91","86"
"利润增","91","77"
"发生了","91","90"
"进行的","91","90"
"证券交","91","84"
"家认为","91","91"
"的措施","91","90"
"机构的","91","91"
"部分地","91","87"
"历史上","91","91"
"宁德时","91","66"
"看视频","91","91"
"的城市","91","89"
"世界经","91","85"
"界经济","91","85"
"种病毒","91","82"
"巴基斯","90","59"
"基斯坦","90","59"
"加坡人","90","84"
"认为这","90","89"
"的未来","90","88"
"指数下","90","75"
"的视频","90","85"
"中国首","90","88"
"国芯片","90","82"
"获得了","90","89"
"德时代","90","65"
"赖清德","90","70"
"已成为","90","90"
"三季度","90","81"
"萬人次","90","54"
"大模型","89","73"
"研究中","89","86"
"上个月","89","89"
"市场预","89","87"
"新工厂","89","77"
"导体制","89","81"
"体制造","89","81"
"的业绩","89","84"
"有史以","89","89"
"银行的","89","82"
"中国游","89","77"
"三个月","89","89"
"数下跌","89","75"
"吉隆坡","89","78"
"于星期","89","89"
"的成本","89","87"
"的局面","89","89"
"日本半","89","68"
"开始在","89","89"
"博物馆","89","56"
"可持续","89","80"
"路透社","89","88"
"中国股","89","74"
"的一份","89","89"
"体设备","89","72"
"中国等","89","89"
"了日本","88","87"
"受访学","88","88"
"访学者","88","88"
"与俄罗","88","85"
"反映出","88","87"
"中國外","88","81"
"股市的","88","84"
"的能源","88","84"
"首次公","88","85"
"防部长","88","81"
"可能有","88","87"
"亚政府","88","87"
"的信息","88","85"
"有哪些","88","87"
"提高了","88","88"
"的设备","88","82"
"的大型","87","85"
"首次在","87","85"
"但中国","87","87"
"美关系","87","84"
"的决定","87","86"
"音公司","87","81"
"强劲的","87","84"
"史以来","87","87"
"去一年","87","86"
"主要是","87","87"
"平台上","87","84"
"国人民","87","81"
"其中包","87","87"
"國市場","87","73"
"政府正","87","87"
"的速度","87","87"
"要原因","87","87"
"提出了","87","86"
"杜特尔","87","63"
"特尔特","87","63"
"最新的","86","86"
"大学的","86","83"
"波音公","86","80"
"美国公","86","84"
"的表现","86","85"
"今年第","86","83"
"资公司","86","83"
"国人工","86","86"
"当地时","86","86"
"于日本","86","83"
"美国在","86","84"
"本國內","86","74"
"克兰战","86","86"
"分地区","86","82"
"目标是","86","84"
"中国产","86","68"
"香港的","86","81"
"三星电","86","81"
"星电子","86","81"
"用程序","85","81"
"几十年","85","84"
"出现的","85","85"
"国监管","85","85"
"将持续","85","85"
"日新增","85","74"
"留学生","85","55"
"的趋势","85","85"
"最好的","85","80"
"的资金","85","84"
"排名第","85","80"
"國外交","85","78"
"系统的","85","85"
"的威胁","85","84"
"哈尔滨","85","56"
"方政府","85","80"
"关系的","85","84"
"国投资","85","83"
"在巴黎","85","83"
"一步加","85","84"
"服务的","85","84"
"月中旬","85","80"
"另一个","84","84"
"中央政","84","82"
"元左右","84","78"
"四季度","84","80"
"的机会","84","84"
"中美关","84","81"
"在俄罗","84","72"
"出口的","84","82"
"认为是","84","84"
"的收入","84","82"
"福岛核","84","77"
"集团的","84","82"
"福建省","84","77"
"实际上","84","83"
"的地位","84","83"
"市场对","84","84"
"新技术","84","78"
"融市场","84","79"
"发动机","84","66"
"岸田文","84","78"
"侯友宜","84","69"
"感染者","84","72"
"大熊貓","84","42"
"变种病","84","75"
"主席鲍","83","83"
"席鲍威","83","83"
"大城市","83","78"
"以外的","83","83"
"资者的","83","83"
"最大规","83","80"
"需求的","83","83"
"策略师","83","80"
"自治州","83","82"
"特别是","83","83"
"美国企","83","79"
"些公司","83","82"
"成为中","83","82"
"副总统","83","83"
"但由于","83","83"
"两家公","83","79"
"克斯坦","83","58"
"运营商","83","77"
"低成本","83","82"
"田文雄","83","77"
"不需要","83","78"
"出口额","83","61"
"部门的","82","81"
"三分之","82","80"
"的旅游","82","75"
"有更多","82","81"
"在一起","82","81"
"的开发","82","78"
"企业和","82","82"
"安全的","82","81"
"零售商","82","74"
"約合人","82","68"
"南视界","82","81"
"個國家","82","75"
"中国一","82","81"
"的台湾","82","79"
"與中國","82","72"
"业利润","82","66"
"变得更","82","80"
"航天员","82","58"
"能成为","81","81"
"告显示","81","79"
"联储主","81","81"
"亚细安","81","51"
"哈撒韦","81","71"
"的军事","81","80"
"投資者","81","61"
"特阿拉","81","78"
"次突破","81","75"
"过去几","81","81"
"司正在","81","80"
"市场份","81","76"
"场份额","81","76"
"有关的","81","81"
"第一个","81","81"
"这将是","81","80"
"产市场","81","79"
"凸显出","81","81"
"政府宣","81","81"
"击看视","81","81"
"地方政","81","76"
"台湾在","81","81"
"核酸检","81","67"
"凈利潤","80","57"
"储主席","80","80"
"指上涨","80","58"
"美国一","80","80"
"员表示","80","80"
"的限制","80","79"
"民主党","80","74"
"限制措","80","77"
"国官员","80","78"
"和欧洲","80","78"
"重新开","80","78"
"来最高","80","78"
"日本在","80","79"
"其他地","80","80"
"出货量","80","59"
"的一次","80","79"
"亿万富","80","77"
"锂电池","80","58"
"水产品","80","56"
"单日新","80","72"
"酸检测","80","67"
"导致的","79","78"
"的法律","79","77"
"一些人","79","73"
"国之间","79","77"
"平均指","79","65"
"回应称","79","79"
"的最后","79","78"
"据报道","79","79"
"强大的","79","79"
"的年度","79","75"
"上周五","79","76"
"中国将","79","78"
"段时间","79","79"
"董事会","79","70"
"尼亚州","79","79"
"博物館","79","57"
"美国前","79","79"
"以应对","79","79"
"日本最","79","73"
"易逆差","78","61"
"于今年","78","78"
"泰勒丝","78","59"
"国半导","78","70"
"货币的","78","70"
"了一些","78","78"
"工程师","78","70"
"货币交","78","77"
"这也是","78","78"
"首次突","78","72"
"美国上","78","74"
"往美国","78","58"
"中國經","78","65"
"最近几","78","77"
"体行业","78","72"
"债收益","78","65"
"在中美","78","75"
"中国进","78","76"
"新兴市","78","62"
"兴市场","78","62"
"进口的","78","75"
"病毒的","78","74"
"情影响","78","77"
"商品的","77","75"
"受到了","77","77"
"研究发","77","77"
"葡萄酒","77","42"
"提高到","77","75"
"美国众","77","76"
"台湾民","77","77"
"比减少","77","74"
"進一步","77","72"
"在一份","77","77"
"界第一","77","75"
"元貶值","77","66"
"的商业","77","73"
"目的是","77","77"
"中国民","77","76"
"可能不","77","77"
"东京电","77","70"
"的外交","77","74"
"黎巴嫩","77","50"
"的长期","77","76"
"威士忌","77","38"
"接受中","77","77"
"的基础","77","76"
"导体行","77","70"
"再生能","77","63"
"他们在","77","77"
"达成协","77","77"
"成协议","77","77"
"尖端半","77","69"
"发展中","77","71"
"政府和","77","74"
"全球供","76","74"
"名员工","76","74"
"国众议","76","75"
"希尔哈","76","66"
"尔哈撒","76","66"
"合作的","76","75"
"社交平","76","76"
"交平台","76","76"
"国各地","76","76"
"和俄罗","76","73"
"社报道","76","76"
"中国消","76","72"
"克兰的","76","74"
"蚂蚁集","76","52"
"蚁集团","76","52"
"了全球","76","76"
"在接受","76","76"
"中国制","76","70"
"为世界","76","74"
"大流行","76","75"
"国领导","76","74"
"参选人","76","64"
"硅谷银","76","67"
"谷银行","76","67"
"中国家","76","70"
"时代的","76","74"
"月全球","76","68"
"疫情影","76","75"
"感受到","75","74"
