"4gram","Frequency","Total Tweets"
"该公司的","142","138"
"有限公司","141","129"
"国商务部","140","134"
"总统拜登","139","139"
"字节跳动","139","119"
"媒体报道","139","138"
"对俄罗斯","139","132"
"接种疫苗","139","117"
"初创企业","135","115"
"不确定性","132","132"
"出口管制","132","108"
"货币政策","131","124"
"上年同期","131","125"
"总统小马","129","128"
"来的最高","129","127"
"消息人士","129","125"
"在新加坡","129","126"
"来自中国","129","124"
"黎奧運會","128","106"
"另一方面","128","128"
"统小马可","127","126"
"中国电动","127","110"
"中國企業","126","102"
"防疫措施","126","124"
"萬億日元","125","80"
"中国科技","125","124"
"总统选举","124","117"
"片制造商","123","123"
"紧张局势","121","118"
"人士表示","121","120"
"年来首次","118","116"
"数据中心","118","104"
"东京奥运","118","103"
"总统候选","117","104"
"统候选人","117","104"
"对中国的","116","114"
"文化中國","116","116"
"与此同时","114","114"
"最低水平","114","113"
"公司表示","114","113"
"半导体的","113","104"
"在南中国","112","105"
"纳斯达克","112","103"
"摩根大通","112","100"
"国消费者","111","106"
"疫情期间","111","110"
"日本经济","111","110"
"深度求索","110","108"
"国总统拜","110","110"
"加沙地带","110","96"
"造成至少","110","110"
"冠病确诊","110","108"
"同比下降","109","104"
"的最高水","109","108"
"以来首次","108","107"
"其他国家","108","107"
"情人士称","108","105"
"的数据显","108","108"
"元人民币","107","102"
"的人工智","107","104"
"月以来的","107","107"
"二氧化碳","107","73"
"俄乌战争","106","100"
"个交易日","106","101"
"国科技巨","106","106"
"球最大的","106","104"
"指数上涨","106","79"
"研究显示","106","106"
"经济复苏","106","104"
"国财政部","105","103"
"分析人士","105","104"
"今年以来","105","104"
"中國故事","104","101"
"的投资者","104","98"
"半导体设","103","85"
"黎奥运会","103","97"
"中国公司","103","96"
"大型科技","102","99"
"宾总统小","102","102"
"中共中央","102","96"
"死亡人数","102","87"
"疫情防控","102","98"
"这意味着","101","101"
"世界各地","101","99"
"年以来的","101","100"
"特朗普政","101","99"
"年上半年","101","98"
"伯克希尔","101","85"
"第一季度","100","91"
"联合早报","100","98"
"朗普政府","100","98"
"国际机场","100","95"
"阿斯利康","100","85"
"初创公司","99","95"
"美国科技","99","97"
"中国官方","99","99"
"中國國家","99","95"
"台湾总统","98","98"
"新加坡的","98","96"
"日本央行","98","76"
"特斯拉的","97","90"
"中國大陸","97","71"
"成为全球","97","97"
"总统尹锡","97","94"
"投资者对","96","96"
"西方国家","96","92"
"可能导致","96","96"
"消费者的","96","94"
"疫情前的","95","91"
"来越多的","95","95"
"最高法院","95","78"
"统尹锡悦","95","92"
"大宗商品","95","81"
"中国央行","94","78"
"财政部长","94","93"
"制造设备","94","88"
"日本企業","93","80"
"宁德时代","93","67"
"半导体产","93","88"
"世界经济","92","86"
"随着中国","91","91"
"与俄罗斯","91","88"
"半导体制","91","83"
"导体制造","91","83"
"证券交易","91","84"
"病确诊病","91","89"
"第二季度","90","88"
"日本國內","90","78"
"受访学者","90","90"
"巴基斯坦","90","59"
"新加坡人","90","84"
"指数下跌","89","74"
"美国国会","89","87"
"当地时间","89","89"
"该公司在","89","89"
"来的最低","88","87"
"在美国的","88","85"
"国股市周","88","87"
"有史以来","88","88"
"前总统特","88","88"
"国防部长","88","81"
"国人工智","87","87"
"乌克兰战","87","87"
"金融市场","87","82"
"杜特尔特","87","63"
"处理水排","87","73"
"国家和地","87","80"
"家和地区","87","80"
"的新冠疫","87","86"
"投资者的","86","86"
"部分地区","86","82"
"主席鲍威","86","86"
"約合人民","86","71"
"合人民幣","86","71"
"导体设备","86","70"
"波音公司","86","80"
"三星电子","86","81"
"在社交媒","85","85"
"席鲍威尔","85","85"
"果公司的","85","82"
"创纪录的","85","84"
"国电动汽","85","76"
"美国商务","84","81"
"应用程序","84","80"
"中美关系","84","81"
"的电动汽","84","79"
"两家公司","84","80"
"美国企业","84","80"
"美国财政","83","82"
"以来最大","83","82"
"最大规模","83","80"
"在俄罗斯","83","72"
"最重要的","83","83"
"中國外交","83","77"
"点击看视","83","83"
"击看视频","83","83"
"岸田文雄","83","77"
"达成协议","82","81"
"第四季度","82","78"
"美联储主","82","82"
"过去一年","82","81"
"公司正在","82","81"
"其中包括","82","82"
"联储主席","81","81"
"的最低水","81","81"
"地方政府","81","76"
"国半导体","81","73"
"动汽车制","81","80"
"沙特阿拉","81","78"
"特阿拉伯","81","78"
"市场份额","81","76"
"主要原因","81","81"
"债收益率","80","67"
"国电动车","80","71"
"首次突破","80","74"
"國外交部","80","76"
"限制措施","80","77"
"半导体行","80","73"
"核酸检测","80","67"
"变种病毒","80","71"
"动汽车的","79","75"
"社交平台","78","78"
"货币交易","78","77"
"新兴市场","78","62"
"市场预期","77","76"
"神奇萌娃","77","77"
"利率上升","77","74"
"全球半导","77","72"
"球半导体","77","72"
"克希尔哈","77","67"
"希尔哈撒","77","67"
"尔哈撒韦","77","67"
"时间星期","77","74"
"导体行业","77","71"
"京奥运会","77","71"
"政府宣布","76","76"
"大规模的","76","75"
"和俄罗斯","76","73"
"美国众议","76","75"
"蚂蚁集团","76","52"
"分析师表","76","75"
"析师表示","76","75"
"硅谷银行","76","67"
"疫情影响","76","75"
"中国消费","75","71"
"最严重的","75","75"
"密货币交","75","75"
"美国司法","75","73"
"国司法部","75","73"
"中國經濟","75","63"
"研究发现","75","75"
"国众议院","75","74"
"英伟达的","75","72"
"乌克兰的","75","73"
"本半导体","75","57"
"地产市场","75","73"
"世界第一","75","73"
"加利福尼","75","75"
"量子计算","75","43"
"科技中國","74","74"
"電動汽車","74","65"
"至关重要","74","74"
"理水排海","74","65"
"的供应链","74","74"
"再生能源","74","61"
"导体产业","74","69"
"工作人员","74","72"
"日本半导","74","56"
"卡塔尔世","74","71"
"塔尔世界","74","71"
"当选总统","74","74"
"死亡病例","74","59"
"中國市場","73","61"
"房地产市","73","71"
"中国出口","73","69"
"在未来几","73","73"
"在乌克兰","72","71"
"在日本国","72","69"
"美国国家","72","72"
"情人士说","72","68"
"结果显示","72","72"
"高速公路","72","63"
"公司的股","72","66"
"日本首相","72","69"
"年度汉字","72","58"
"斯里兰卡","72","49"
"尔世界杯","72","69"
"总执行长","71","70"
"第三季度","71","64"
"在日本的","71","67"
"一段时间","71","71"
"日元貶值","71","60"
"报告显示","71","69"
"研究中心","71","69"
"对冲基金","71","63"
"英伟达股","71","64"
"苏伊士运","71","54"
"伊士运河","71","54"
"日經平均","71","56"
"日本股市","71","60"
"全球市场","71","71"
"早些时候","71","70"
"贸易逆差","71","57"
"储主席鲍","71","71"
"自中国的","71","68"
"党总统候","71","68"
"进一步加","71","71"
"车载电池","71","55"
"中国人工","70","70"
"个人电脑","70","59"
"年以来最","70","69"
"联邦储备","70","68"
"族自治州","70","69"
"可再生能","70","58"
"公司股价","70","67"
"美国国债","70","59"
"供应链的","70","68"
"半导体短","70","66"
"导体短缺","70","66"
"连续第二","69","67"
"国市场的","69","69"
"国领导人","69","67"
"外交部发","69","69"
"克兰战争","69","69"
"在半导体","69","67"
"利福尼亚","69","69"
"国房地产","68","64"
"中国公民","68","59"
"胡塞武装","68","55"
"解决方案","68","65"
"主导地位","68","66"
"被认为是","68","68"
"部发言人","68","68"
"哪吒之魔","68","61"
"吒之魔童","68","61"
"年下半年","68","68"
"人郭台铭","68","68"
"观点认为","68","68"
"设备投资","68","57"
"纯电动车","68","56"
"天机器人","67","63"
"野生动物","67","58"
"币交易所","67","66"
"联邦政府","67","65"
"中国制造","67","63"
"国经济增","67","64"
"周一表示","67","67"
"将进一步","67","67"
"总统杜特","67","67"
"台湾在野","67","67"
"感染人数","67","57"
"功率半导","67","41"
"國家主席","67","63"
"聊天机器","66","62"
"电子产品","66","63"
"创下历史","66","64"
"长期以来","66","66"
"布的数据","66","66"
"摩根士丹","66","59"
"根士丹利","66","59"
"中国游客","66","55"
"大众汽车","66","52"
"易委员会","66","64"
"亚马逊公","66","66"
"可能成为","66","66"
"国和中国","66","66"
"率半导体","66","41"
"成为中国","65","65"
"公司计划","65","64"
"卫生组织","65","65"
"周二表示","65","65"
"核处理水","65","54"
"全球供应","65","63"
"同比减少","65","62"
"首次公开","65","65"
"西亚政府","65","65"
"本周热读","65","65"
"该公司将","64","64"
"国互联网","64","63"
"经济放缓","64","64"
"去年同期","64","63"
"年同期的","64","61"
"美国消费","64","63"
"年来的最","64","63"
"综合指数","64","62"
"中国海警","64","54"
"世界卫生","64","64"
"界卫生组","64","64"
"汽车市场","64","59"
"世界最大","64","62"
"变种毒株","64","59"
"访日游客","64","52"
"主席習近","64","63"
"席習近平","64","63"
"针对中国","63","63"
"中国房地","63","60"
"十亿美元","63","63"
"分析认为","63","63"
"世界上最","63","63"
"国国务院","63","62"
"伙伴关系","63","62"
"年同期增","63","59"
"佛罗里达","63","61"
"马逊公司","63","63"
"创办人郭","63","63"
"办人郭台","63","63"
"国经济的","63","60"
"字述一年","63","53"
"接受中新","63","63"
"密克戎变","63","60"
"高手在民","62","62"
"这是中国","62","61"
"利润增长","62","53"
"汽车行业","62","58"
"这些公司","62","61"
"在中国市","62","61"
"一项研究","62","62"
"网络安全","62","58"
"物价上涨","62","58"
"政治局委","62","62"
"俄罗斯外","62","61"
"交部发言","62","62"
"增长放缓","62","62"
"国企业的","62","60"
"疫情暴发","62","62"
"亚利桑那","61","54"
"三分之一","61","59"
"俄罗斯和","61","58"
"已经开始","61","60"
"外交部發","61","61"
"恢复正常","61","60"
"的销售额","61","59"
"福尼亚州","61","61"
"液化天然","61","46"
"數據顯示","60","60"
"与中国的","60","59"
"交媒体上","60","60"
"中国人民","60","58"
"国债收益","60","51"
"合作伙伴","60","58"
"福岛第一","60","59"
"岛第一核","60","59"
"第一核电","60","59"
"来的最大","60","58"
"交部發言","60","60"
"部發言人","60","60"
"量同比增","60","56"
"学者认为","60","60"
"国前总统","60","60"
"端半导体","60","54"
"辉瑞公司","60","58"
"新车销量","60","51"
"固态电池","60","31"
"手在民間","59","59"
"大程度上","59","59"
"国媒体报","59","59"
"北京時間","59","58"
"訪日遊客","59","40"
"发展中国","59","56"
"展中国家","59","56"
"入侵乌克","59","59"
"侵乌克兰","59","59"
"国国防部","59","53"
"液晶面板","59","44"
"价格指数","59","53"
"经济前景","59","59"
"营业利润","59","49"
"罗里达州","59","57"
"尖端半导","59","53"
"总统参选","59","51"
"将在中国","59","57"
"媒体平台","58","58"
"受到影响","58","58"
"未来几个","58","57"
"中国互联","58","58"
"制造商的","58","58"
"国政府的","58","58"
"零部件的","58","55"
"美国国务","58","57"
"美联储官","58","52"
"联储官员","58","52"
"东京电力","58","55"
"一带一路","58","46"
"统参选人","58","51"
"中国国内","57","57"
"候任总统","57","57"
"利桑那州","57","52"
"一项调查","57","56"
"中国商务","57","56"
"重新开放","57","56"
"的新加坡","57","56"
"学家表示","57","56"
"科技行业","57","56"
"规模最大","57","57"
"中国汽车","57","48"
"国监管机","57","57"
"外国游客","57","52"
"的俄罗斯","57","57"
"券交易所","57","51"
"历史最高","57","57"
"采取行动","57","57"
"来西亚政","57","57"
"美国前总","57","57"
"经济活动","57","55"
"动态清零","57","55"
"全固态电","57","30"
"的纯电动","57","51"
"单日新增","57","51"
"家主席習","57","56"
"国内生产","56","56"
"個百分點","56","47"
"该公司正","56","56"
"对该公司","56","56"
"中国股市","56","48"
"通用汽车","56","45"
"的消费者","56","56"
"道琼斯指","56","56"
"琼斯指数","56","56"
"商品价格","56","54"
"成为美国","56","56"
"一定程度","56","56"
"美元汇率","56","49"
"迄今为止","56","56"
"大经济体","56","56"
"的零部件","56","53"
"美国和中","56","56"
"周四表示","55","55"
"特斯拉在","55","52"
"亿元人民","55","52"
"出口限制","55","53"
"新能源汽","55","46"
"斯达克综","55","54"
"达克综合","55","54"
"年第四季","55","54"
"上市公司","55","54"
"拿督斯里","55","53"
"可能出现","55","54"
"最高纪录","55","53"
"美国公司","55","53"
"比上年同","55","53"
"劳动力市","55","51"
"韩国总统","55","55"
"化天然气","55","42"
"分析师预","54","54"
"不可或缺","54","53"
"新車銷量","54","37"
"国联邦储","54","54"
"中国恒大","54","44"
"的加密货","54","49"
"专家认为","54","54"
"克综合指","54","53"
"专家指出","54","54"
"不太可能","54","53"
"短缺问题","54","53"
"文化交流","54","48"
"模最大的","54","54"
"国际社会","54","52"
"日本航空","54","48"
"电商平台","54","53"
"动力市场","54","50"
"创出新高","54","50"
"经济新闻","54","53"
"新加坡时","54","53"
"接种冠病","54","53"
"种冠病疫","54","53"
"台积电在","53","48"
"中国媒体","53","53"
"下历史新","53","51"
"國家和地","53","51"
"家和地區","53","51"
"公司首席","53","52"
"这种情况","53","52"
"特斯拉股","53","47"
"大幅增加","53","53"
"球供应链","53","52"
"陷入困境","53","53"
"扎克伯格","53","48"
"是该公司","53","52"
"本经济新","53","53"
"前所未有","53","53"
"加坡时间","53","52"
"中國選手","53","45"
"子计算机","53","30"
"國國家主","53","53"
"交媒体平","52","52"
"收入增长","52","50"
"的不确定","52","52"
"亚洲周刊","52","52"
"美國經濟","52","47"
"研究团队","52","49"
"软银集团","52","41"
"美国芯片","52","49"
"近几个月","52","51"
"正在调查","52","51"
"太平洋岛","52","52"
"一份报告","52","51"
"监管部门","52","50"
"美國鋼鐵","52","31"
"平均指數","52","42"
"科技企业","52","45"
"创出历史","52","51"
"防疫政策","52","51"
"美国市场","51","47"
"货币基金","51","50"
"歷史新高","51","49"
"中国官媒","51","51"
"大幅增长","51","51"
"净利润增","51","46"
"万美元的","51","51"
"投资组合","51","47"
"国最大的","51","51"
"生态系统","51","49"
"平洋岛国","51","51"
"附近海域","51","50"
"创历史新","51","51"
"金融危机","51","50"
"子零部件","51","42"
"美联储的","51","50"
"国和欧洲","51","51"
"中央政治","51","51"
"央政治局","51","51"
"日本东京","51","49"
"备受关注","51","51"
"的重要性","51","51"
"周三表示","51","51"
"美國總統","51","46"
"迹象表明","51","51"
"中国国务","51","51"
"台湾民众","51","51"
"金融机构","51","47"
"运载火箭","51","43"
"新增病例","51","50"
"在新冠疫","51","51"
"外汇储备","51","33"
"数字货币","51","33"
"冠病病例","51","50"
"邦储备局","50","50"
"美国官员","50","49"
"型科技公","50","49"
"香港上市","50","47"
"形机器人","50","40"
"汽车公司","50","47"
"月以来最","50","50"
"生产基地","50","47"
"的房地产","50","47"
"首相岸田","50","50"
"的冠病疫","50","49"
"选人侯友","50","50"
"人侯友宜","50","50"
"全球份额","50","48"
"新增感染","50","43"
"病疫苗接","50","49"
"选总统特","50","50"
"的经济增","49","49"
"国际货币","49","48"
"日常生活","49","47"
"俄罗斯国","49","48"
"这是一个","49","49"
"在马来西","49","48"
"美国和欧","49","49"
"印度政府","49","46"
"主要股指","49","48"
"美国苹果","49","49"
"一项新研","49","49"
"项新研究","49","49"
"伟达股价","49","47"
"新加坡国","49","47"
"应用商店","49","45"
"管理公司","49","46"
"正在考虑","49","49"
"南洋社论","49","49"
"的大部分","49","48"
"政府正在","49","49"
"汽车生产","49","44"
"公布的数","49","49"
"经济发展","49","48"
"觀點認為","49","46"
"斯外交部","49","47"
"經平均指","49","39"
"调查发现","49","49"
"市场分析","49","49"
"通胀压力","49","47"
"供应短缺","49","47"
"新冠感染","49","45"
"加征关税","49","48"
"国和美国","49","49"
"一核电站","49","48"
"所未有的","49","49"
"韩国政府","49","49"
"居高不下","49","49"
"相岸田文","49","49"
"亿万富翁","49","48"
"俄罗斯入","49","49"
"在中国大","49","47"
"特朗普在","48","46"
"语言模型","48","44"
"预计今年","48","47"
"来几个月","48","47"
"很大程度","48","48"
"純電動汽","48","47"
"洲周刊专","48","48"
"周刊专区","48","48"
"黄金价格","48","46"
"也门胡塞","48","48"
"人形机器","48","38"
"晚些时候","48","48"
"令人担忧","48","48"
"共中央政","48","48"
"定程度上","48","48"
"中国科学","48","42"
"投资公司","48","47"
"做好准备","48","48"
"机制造商","48","48"
"同比增加","48","47"
"来的首次","48","48"
"高级官员","48","47"
"供不应求","48","47"
"今年上半","48","48"
"罗斯入侵","48","48"
"冠病病毒","48","45"
"能源价格","48","47"
"变异毒株","48","42"
"紧张关系","47","47"
"际货币基","47","46"
"国的出口","47","45"
"展开调查","47","47"
"中国国产","47","46"
"业内人士","47","47"
"枪击事件","47","47"
"对乌克兰","47","47"
"粮食安全","47","42"
"刺激措施","47","46"
"统杜特尔","47","47"
"官员表示","47","47"
"发达国家","47","47"
"之魔童闹","47","43"
"魔童闹海","47","43"
"来最严重","47","47"
"动视暴雪","47","34"
"日本全国","47","45"
"國際機場","47","32"
"的影响力","46","46"
"总统大选","46","45"
"些投资者","46","42"
"美国媒体","46","46"
"中芯国际","46","37"
"分析师说","46","46"
"分析师认","46","45"
"析师认为","46","45"
"欧盟委员","46","43"
"盟委员会","46","44"
"的一系列","46","46"
"在人工智","46","45"
"原因之一","46","46"
"最新数据","46","46"
"国之间的","46","46"
"全球金融","46","46"
"议院议长","46","44"
"温室气体","46","43"
"即将到来","46","46"
"经济数据","46","46"
"宏观经济","46","45"
"电子商务","46","42"
"兑美元汇","46","40"
"美国通胀","46","43"
"罗斯外交","46","46"
"越来越大","46","46"
"将在今年","46","46"
"此举可能","46","46"
"在菲律宾","46","44"
"受欢迎的","46","46"
"投资者在","46","46"
"美国加利","46","46"
"国加利福","46","46"
"国民党总","46","46"
"民党总统","46","46"
"化石燃料","46","42"
"集装箱运","46","31"
"斯入侵乌","46","46"
"有观点认","46","46"
"馬來西亞","46","27"
"利润同比","45","45"
"视频平台","45","45"
"新加坡和","45","45"
"其他地区","45","45"
"提起诉讼","45","44"
"马斯克的","45","44"
"海岸警卫","45","41"
"岸警卫队","45","41"
"果公司在","45","43"
"门胡塞武","45","45"
"济衰退的","45","44"
"众议院议","45","43"
"发表声明","45","45"
"史以来最","45","45"
"电力公司","45","44"
"美国纽约","45","45"
"济增长的","45","41"
"国证券交","45","44"
"來自中國","45","42"
"美国证券","45","44"
"台积电的","45","40"
"春节假期","45","42"
"元兑美元","45","37"
"对华出口","45","42"
"党总统参","45","41"
"首次超过","45","44"
"发往美国","45","26"
"体制造设","45","42"
"哈萨克斯","45","35"
"萨克斯坦","45","35"
"任总统特","45","45"
"生产总值","44","43"
"北京方面","44","42"
"房地产行","44","44"
"记录以来","44","42"
"中国电商","44","42"
"变得更加","44","44"
"学者分析","44","44"
"年净利润","44","41"
"以色列军","44","42"
"济学家表","44","43"
"几乎所有","44","44"
"政府计划","44","44"
"工作岗位","44","43"
"头英伟达","44","44"
"美国最大","44","44"
"的日本企","44","41"
"和加拿大","44","43"
"美国上市","44","40"
"大幅下降","44","43"
"界各地的","44","43"
"个国家和","44","43"
"運載火箭","44","30"
"的天然气","44","41"
"半导体和","44","42"
"日本车企","44","36"
"清零政策","44","42"
"币基金组","43","42"
"基金组织","43","42"
"中美两国","43","43"
"地产行业","43","43"
"型科技股","43","43"
"中国最大","43","43"
"日元左右","43","38"
"可能引发","43","42"
"中国销售","43","43"
"国大陆的","43","43"
"中国网民","43","42"
"几乎没有","43","41"
"这家科技","43","43"
"家科技巨","43","43"
"三大股指","43","41"
"连续第三","43","42"
"的半導體","43","41"
"为全球最","43","43"
"联合声明","43","41"
"巨头英伟","43","43"
"中国监管","43","43"
"这家中国","43","43"
"可能需要","43","43"
"密货币的","43","41"
"哈撒韦公","43","42"
"的最后一","43","42"
"新冠病例","43","41"
"交易委员","43","42"
"大幅上涨","43","43"
"防控措施","43","43"
"地时间星","43","43"
"以来的首","43","43"
"国总统尹","43","43"
"将在未来","43","43"
"中国进口","43","42"
"电池工厂","43","34"
"动汽车电","43","37"
"汽车电池","43","36"
"开发出了","43","42"
"资产管理","43","41"
"车零部件","43","35"
"月净利润","43","40"
"进一步放","43","43"
"美国当选","43","43"
"弹道导弹","42","36"
"对等关税","42","39"
"日本經濟","42","40"
"数十亿美","42","42"
"政部长耶","42","42"
"部长耶伦","42","42"
"目前正在","42","42"
"日在北京","42","42"
"中国领导","42","42"
"亿美元收","42","40"
"国会议员","42","40"
"中国海的","42","41"
"的年轻人","42","39"
"工智能的","42","40"
"民调显示","42","42"
"公司字节","42","42"
"临床试验","42","40"
"政府官员","42","40"
"撒韦公司","42","41"
"勒斯坦人","42","40"
"同期增长","42","39"
"蒙古自治","42","42"
"要原因是","42","42"
"紧急状态","42","40"
"成为世界","42","41"
"晶片制造","42","40"
"全球范围","42","42"
"选人柯文","42","42"
"人柯文哲","42","42"
"原油价格","42","41"
"受中新社","42","42"
"疫情爆发","42","42"
"抗议活动","42","41"
"中美对立","42","40"
"在特朗普","42","41"
"个月以来","42","41"
"种疫苗的","42","37"
"国当选总","42","42"
"公司深度","41","41"
"日元匯率","41","35"
"合资企业","41","35"
"息人士称","41","40"
"美元收购","41","39"
"菲律宾海","41","38"
"克里姆林","41","39"
"里姆林宫","41","39"
"比特币价","41","39"
"和菲律宾","41","39"
"美国银行","41","39"
"中国半导","41","38"
"混合动力","41","32"
"司字节跳","41","41"
"几十年来","41","40"
"大阪世博","41","28"
"中山淳史","41","41"
"道指上涨","41","40"
"进口商品","41","38"
"这是日本","41","41"
"外交政策","41","40"
"花旗集团","41","35"
"利润下降","41","36"
"欧洲国家","41","40"
"衛星發射","41","33"
"合作关系","41","38"
"封控措施","41","39"
"塞尔维亚","41","29"
"截至目前","41","41"
"對等關稅","41","30"
"年第一季","40","39"
"前该公司","40","40"
"可或缺的","40","40"
"司深度求","40","40"
"高盛集团","40","39"
"总统马英","40","40"
"统马英九","40","40"
"一些投资","40","39"
"美國政府","40","38"
"这可能会","40","40"
"集装箱船","40","34"
"由于中国","40","40"
"一年一度","40","40"
"蓬勃发展","40","40"
"中國人民","40","36"
"操作系统","40","36"
"了该公司","40","40"
"再创新高","40","40"
"共总书记","40","40"
"母公司字","40","40"
"视频应用","40","39"
"俄罗斯在","40","39"
"原子能机","40","39"
"子能机构","40","39"
"币兑美元","40","34"
"美联储将","40","39"
"技术公司","40","40"
"菲律宾的","40","37"
"美国食品","40","39"
"发布消息","40","40"
"在美国上","40","37"
"中国和美","40","40"
"日本股票","40","33"
"创下新高","40","40"
"的主要原","40","40"
"的大规模","40","40"
"本首相岸","40","40"
"鸿海创办","40","40"
"海创办人","40","40"
"光伏面板","40","27"
"疫情持续","40","40"
"冠疫苗的","40","39"
"内生产总","39","39"
"歷史最高","39","38"
"丰田汽车","39","35"
"将在美国","39","39"
"政府星期","39","39"
"续第二个","39","37"
"居家办公","39","33"
"可能会在","39","39"
"的外国人","39","35"
"向乌克兰","39","38"
"对美联储","39","39"
"文化遗产","39","31"
"负面影响","39","39"
"特币价格","39","38"
"在香港上","39","39"
"日元升值","39","31"
"和新加坡","39","39"
"调查结果","39","39"
"进一步扩","39","39"
"司首席执","39","39"
"美国最高","39","39"
"券交易委","39","38"
"这个问题","39","37"
"文件显示","39","39"
"日元兑美","39","31"
"第一财季","39","36"
"美国航空","39","32"
"在经历了","39","38"
"哥伦比亚","39","36"
"最新研究","39","38"
"燃料电池","39","27"
"北京冬奥","39","37"
"指挥中心","39","36"
"元人民幣","39","31"
"汽车销量","38","33"
"中国民众","38","37"
"前总统马","38","38"
"管制措施","38","36"
"排在首位","38","38"
"在东南亚","38","36"
"价格飙升","38","38"
"全球芯片","38","37"
"清洁能源","38","33"
"两岸关系","38","33"
"了一系列","38","38"
"日元汇率","38","32"
"的情況下","38","38"
"发射升空","38","38"
"治局委员","38","38"
"年來首次","38","38"
"用户数据","38","37"
"斯拉股价","38","36"
"这标志着","38","38"
"半导体供","38","36"
"发出警告","38","38"
"网络攻击","38","34"
"俄罗斯进","38","36"
"国和日本","38","38"
"入困境的","38","38"
"国最高法","38","38"
"盈利能力","38","35"
"安全保障","38","38"
"投资者和","38","37"
"中国业务","38","35"
"贸易伙伴","38","36"
"山体滑坡","38","38"
"习近平在","38","38"
"半导体生","38","37"
"行业人士","38","38"
"半导体企","38","33"
"导体企业","38","33"
"的智能手","38","38"
"的国民党","38","38"
"冠病变种","38","38"
"乌克兰危","38","38"
"克兰危机","38","38"
"需求增加","38","38"
"汽车零部","38","31"
"俄罗斯石","38","33"
"罗斯石油","38","33"
"文化遺產","38","32"
"克罗地亚","38","31"
"国候任总","38","38"
"德尔塔变","38","36"
"中國海警","38","21"
"季度业绩","37","37"
"晶圆代工","37","35"
"台湾前总","37","37"
"电商巨头","37","36"
"部副部长","37","37"
"的集装箱","37","36"
"世界贸易","37","37"
"国对中国","37","36"
"年一度的","37","37"
"正在增加","37","37"
"美元升值","37","32"
"以色列的","37","37"
"超出预期","37","37"
"国制造的","37","35"
"和乌克兰","37","36"
"将于今年","37","37"
"一人死亡","37","35"
"集团旗下","37","37"
"乐观情绪","37","37"
"的新一代","37","36"
"俄乌冲突","37","36"
"意味着什","37","37"
"安全问题","37","37"
"阿拉斯加","37","34"
"中國科學","37","30"
"该公司表","37","37"
"研究机构","37","37"
"美元左右","37","37"
"两国关系","37","37"
"個國家和","37","36"
"半导体工","37","32"
"年来最大","37","36"
"可以通过","37","37"
"分析师称","37","36"
"公司股票","37","35"
"了投资者","37","37"
"中国社交","37","36"
"导体生产","37","36"
