"4gram","Frequency","Total Tweets"
"国国家主","38","38"
"斯入侵乌","38","38"
"限制措施","38","37"
"对中国的","38","36"
"上年同期","38","35"
"历史新高","38","37"
"动汽车的","38","35"
"消费者的","38","37"
"冠病确诊","38","37"
"在中国的","37","35"
"疫情影响","37","36"
"与此同时","37","37"
"公司表示","37","37"
"贸易逆差","37","28"
"二氧化碳","37","28"
"的最高水","36","35"
"疫情前的","36","35"
"芯片制造","36","33"
"液化天然","35","28"
"化天然气","35","28"
"最低水平","35","35"
"本半导体","35","25"
"金融市场","35","32"
"车载电池","35","29"
"疫情期间","34","33"
"第二季度","34","33"
"密克戎变","34","32"
"前总统特","34","34"
"总统特朗","34","34"
"统特朗普","34","34"
"球最大的","34","33"
"日本半导","34","24"
"来自中国","33","32"
"沙特阿拉","33","31"
"特阿拉伯","33","31"
"国股市周","33","32"
"在日本国","33","32"
"情人士称","33","32"
"货币交易","33","32"
"新加坡的","33","32"
"的天然气","33","33"
"消息人士","33","32"
"初创企业","33","26"
"宁德时代","33","22"
"美国众议","32","32"
"其他国家","32","32"
"最高法院","32","25"
"来的最低","32","32"
"纳斯达克","32","29"
"岸田文雄","32","29"
"乌克兰危","32","32"
"克兰危机","32","32"
"总统选举","32","30"
"克罗地亚","32","26"
"清零政策","32","30"
"年上半年","32","32"
"俄罗斯和","32","30"
"同比减少","32","30"
"的俄罗斯","32","32"
"物价上涨","31","29"
"供应链的","31","30"
"以来最大","31","31"
"国众议院","31","31"
"接种疫苗","31","25"
"经济复苏","31","31"
"半导体制","31","30"
"导体制造","31","30"
"密货币交","31","31"
"新加坡人","31","30"
"该公司在","31","31"
"俄罗斯天","31","30"
"罗斯天然","31","30"
"斯天然气","31","30"
"最严重的","30","30"
"冠病病例","30","29"
"房地产市","30","30"
"地产市场","30","30"
"届世界杯","30","28"
"最大规模","30","27"
"半导体行","30","26"
"的纯电动","30","26"
"功率半导","30","18"
"伯克希尔","30","26"
"年以来的","29","29"
"重新开放","29","28"
"设备投资","29","25"
"新增感染","29","24"
"制造设备","29","28"
"另一方面","29","29"
"造成至少","29","29"
"国防部长","29","25"
"导体行业","29","26"
"抗议活动","29","29"
"国财政部","29","29"
"研究显示","29","29"
"将在中国","29","28"
"和乌克兰","29","28"
"率半导体","29","18"
"死亡病例","29","24"
"病确诊病","29","28"
"单日新增","28","25"
"国外交部","28","25"
"投资者对","28","28"
"观点认为","28","28"
"死亡人数","28","24"
"地方政府","28","24"
"能源价格","28","28"
"可能导致","28","28"
"俄罗斯外","28","27"
"中国央行","28","23"
"总统拜登","28","28"
"日本央行","28","21"
"元兑美元","28","22"
"将进一步","28","28"
"指数下跌","28","25"
"今年以来","28","28"
"供应短缺","28","26"
"主席鲍威","28","28"
"席鲍威尔","28","28"
"总统小马","27","27"
"国家和地","27","27"
"家和地区","27","27"
"放宽防疫","27","27"
"国内生产","27","27"
"同比下降","27","26"
"的供应链","27","27"
"亚马逊公","27","27"
"俄罗斯石","27","23"
"罗斯石油","27","23"
"动汽车制","27","27"
"国商务部","27","25"
"证券交易","27","25"
"三星电子","27","25"
"第三季度","27","25"
"的投资者","27","26"
"克希尔哈","27","24"
"希尔哈撒","27","24"
"尔哈撒韦","27","24"
"创纪录的","27","26"
"新兴市场","27","24"
"防控措施","26","26"
"来最严重","26","26"
"随着中国","26","26"
"统小马可","26","26"
"恢复正常","26","26"
"进一步放","26","26"
"周一表示","26","26"
"元人民币","26","25"
"马逊公司","26","26"
"媒体报道","26","26"
"布的数据","26","26"
"俄乌冲突","26","25"
"动视暴雪","26","19"
"济衰退的","26","26"
"未来几个","26","25"
"国半导体","26","22"
"量子计算","26","16"
"大众汽车","26","22"
"全球半导","26","24"
"球半导体","26","24"
"全球供应","26","25"
"美元汇率","26","24"
"俄罗斯进","25","24"
"分析师表","25","24"
"析师表示","25","24"
"日本车企","25","20"
"这意味着","25","25"
"在未来几","25","25"
"紧张局势","25","24"
"国消费者","25","23"
"成本上升","25","25"
"中国制造","25","24"
"进一步加","25","25"
"成为全球","25","25"
"两家公司","25","23"
"半导体设","25","19"
"新车销量","25","23"
"美国总统","25","25"
"美联储主","25","25"
"联储主席","25","25"
"财政部长","25","25"
"最高纪录","25","24"
"美国企业","25","23"
"对乌克兰","25","25"
"部分地区","24","23"
"中国外交","24","22"
"对冲基金","24","21"
"尖端半导","24","20"
"端半导体","24","20"
"国企业的","24","23"
"年以来最","24","24"
"济学家表","24","23"
"学家表示","24","23"
"经济减速","24","24"
"疫情暴发","24","24"
"中国公司","24","23"
"达成协议","24","24"
"币交易所","24","24"
"美国上市","24","21"
"日元兑美","24","18"
"子计算机","24","14"
"俄乌局势","24","23"
"半导体短","24","24"
"导体短缺","24","24"
"个月以来","24","23"
"来的最大","24","22"
"太平洋岛","24","24"
"大型科技","24","24"
"半导体产","24","24"
"经济新闻","24","23"
"历史最高","24","24"
"商品价格","24","23"
"辉瑞公司","24","23"
"西亚政府","24","24"
"哈萨克斯","24","18"
"萨克斯坦","24","18"
"固态电池","24","11"
"议院议长","24","24"
"纯电动车","24","19"
"世界各地","23","23"
"国领导人","23","23"
"比上年同","23","22"
"塞尔维亚","23","16"
"受到影响","23","23"
"大规模的","23","22"
"字节跳动","23","20"
"俄罗斯国","23","23"
"片制造商","23","23"
"出口管制","23","21"
"出口禁令","23","23"
"中国电动","23","22"
"世界最大","23","21"
"长期以来","23","23"
"已经开始","23","22"
"特斯拉的","23","23"
"佛罗里达","23","22"
"时间星期","23","23"
"天然气供","23","21"
"然气供应","23","21"
"美国国债","23","18"
"食品价格","23","22"
"资源价格","23","23"
"储主席鲍","23","23"
"摩根大通","23","20"
"利润增长","23","17"
"平洋岛国","23","23"
"可再生能","23","18"
"再生能源","23","18"
"本经济新","23","23"
"生产基地","23","21"
"联邦储备","23","22"
"变种毒株","23","21"
"出俄罗斯","23","19"
"短缺问题","23","23"
"全固态电","23","11"
"众议院议","23","23"
"北京冬奥","23","23"
"前所未有","22","22"
"能源危机","22","20"
"个交易日","22","21"
"本届世界","22","22"
"的新冠疫","22","22"
"亿日元的","22","21"
"的加密货","22","18"
"该公司将","22","22"
"媒体公司","22","21"
"一段时间","22","22"
"经济活动","22","21"
"的销售额","22","21"
"连续第二","22","21"
"在美国的","22","21"
"来几个月","22","21"
"罗里达州","22","21"
"在半导体","22","21"
"生产总值","22","22"
"情人士说","22","19"
"和俄罗斯","22","21"
"国总统拜","22","22"
"在日本的","22","21"
"开发出了","22","21"
"利润下降","22","18"
"早些时候","22","22"
"球供应链","22","22"
"兑美元汇","22","20"
"中期选举","22","21"
"公司的股","22","19"
"大程度上","22","22"
"乌克兰局","22","20"
"克兰局势","22","20"
"院议长佩","22","22"
"议长佩洛","22","22"
"长佩洛西","22","22"
"的房地产","21","20"
"亚利桑那","21","18"
"工厂生产","21","21"
"新冠感染","21","20"
"有限公司","21","20"
"电子产品","21","21"
"一步放宽","21","21"
"美联储官","21","19"
"联储官员","21","19"
"天然气的","21","20"
"结果显示","21","21"
"果公司的","21","21"
"这种情况","21","21"
"的最低水","21","21"
"发表声明","21","21"
"创出历史","21","20"
"通胀压力","21","21"
"美国商务","21","20"
"周四表示","21","21"
"零部件的","21","20"
"内生产总","21","21"
"巴基斯坦","21","17"
"国经济增","21","19"
"中国科技","21","21"
"美国国家","21","21"
"从俄罗斯","21","18"
"中国房地","21","20"
"国房地产","21","20"
"俄罗斯在","21","21"
"来西亚政","21","21"
"杜特尔特","21","18"
"所未有的","20","20"
"中国出口","20","20"
"新增冠病","20","20"
"世界杯冠","20","18"
"界杯冠军","20","18"
"被认为是","20","20"
"至关重要","20","20"
"全球份额","20","20"
"利桑那州","20","18"
"汽车行业","20","18"
"美国和欧","20","20"
"国和欧洲","20","20"
"国际货币","20","20"
"货币基金","20","20"
"周二表示","20","20"
"主要国家","20","20"
"创出新高","20","19"
"在新冠疫","20","20"
"国和中国","20","20"
"克戎变异","20","18"
"公布的数","20","20"
"中国多地","20","20"
"点球大战","20","16"
"发往美国","20","9"
"高盛集团","20","20"
"工作人员","20","19"
"迹象表明","20","20"
"美联储的","20","19"
"美国财政","20","20"
"世界第一","20","18"
"增长放缓","20","20"
"疫情持续","20","20"
"中国消费","20","19"
"月以来最","20","20"
"这些公司","20","19"
"全球市场","20","20"
"香港上市","20","18"
"价格指数","20","17"
"的奥密克","20","20"
"于乌克兰","20","19"
"收紧货币","20","19"
"紧货币政","20","19"
"自中国的","19","19"
"冠病感染","19","18"
"中国官方","19","19"
"宾总统小","19","19"
"经济放缓","19","19"
"美国国会","19","19"
"有观点认","19","19"
"防疫限制","19","19"
"最重要的","19","19"
"际货币基","19","19"
"国际社会","19","19"
"国最高法","19","19"
"日本全国","19","19"
"首相岸田","19","19"
"罗斯外交","19","19"
"斯外交部","19","19"
"拉夫罗夫","19","17"
"美国和中","19","19"
"本企业的","19","18"
"分析认为","19","19"
"投资者的","19","19"
"该公司表","19","19"
"混合动力","19","15"
"集装箱运","19","11"
"经济前景","19","19"
"应用程序","19","18"
"新兴企业","19","17"
"汽车电池","19","15"
"访日游客","19","15"
"地时间星","19","19"
"新加坡时","19","19"
"加坡时间","19","19"
"价格高涨","19","19"
"小麦出口","19","15"
"石油公司","19","16"
"进攻乌克","19","19"
"这是日本","19","19"
"全球产量","19","14"
"第四季度","19","19"
"导体产业","19","19"
"合资公司","19","18"
"蚂蚁集团","19","12"
"的大部分","19","19"
"个人电脑","19","17"
"解决方案","19","19"
"数据中心","19","16"
"来的首次","19","19"
"研究团队","19","17"
"今年上半","19","19"
"配方奶粉","19","12"
"海底火山","19","17"
"即将到来","18","18"
"中国领导","18","18"
"陷入困境","18","18"
"年来的最","18","18"
"公司正在","18","18"
"本国内的","18","18"
"劳动力市","18","18"
"动力市场","18","18"
"其中包括","18","18"
"首次超过","18","17"
"相岸田文","18","18"
"摩根士丹","18","17"
"根士丹利","18","17"
"美国参议","18","18"
"枪击事件","18","18"
"备受关注","18","18"
"日元汇率","18","17"
"在美国上","18","16"
"疫情封控","18","18"
"易委员会","18","18"
"国电动汽","18","18"
"装箱运输","18","11"
"指挥中心","18","18"
"国政府的","18","18"
"可能成为","18","18"
"专家认为","18","18"
"的消费者","18","18"
"本地时间","18","18"
"这是一个","18","18"
"采取行动","18","18"
"货币紧缩","18","17"
"导体设备","18","14"
"政府宣布","18","18"
"价格飙升","18","18"
"加入北约","18","16"
"攻乌克兰","18","18"
"的零部件","18","18"
"亿万富翁","18","18"
"指数上涨","18","14"
"中国销售","18","18"
"居高不下","18","18"
"弹道导弹","18","14"
"有史以来","18","18"
"一些投资","18","17"
"些投资者","18","15"
"投资者在","18","18"
"发展中国","18","17"
"展中国家","18","17"
"净利润增","18","14"
"债收益率","18","14"
"大幅加息","18","17"
"数十年来","17","17"
"年来最严","17","17"
"美国纽约","17","17"
"加利福尼","17","17"
"利福尼亚","17","17"
"来越多的","17","17"
"疾病控制","17","17"
"预防中心","17","17"
"台积电在","17","13"
"车零部件","17","16"
"以来最高","17","17"
"受访学者","17","17"
"欧洲国家","17","17"
"这个全球","17","17"
"的调查显","17","17"
"币基金组","17","17"
"基金组织","17","17"
"价格上限","17","14"
"研究发现","17","17"
"年下半年","17","17"
"可能出现","17","17"
"日本首相","17","17"
"长拉夫罗","17","17"
"半导体和","17","16"
"世界杯决","17","16"
"界杯决赛","17","16"
"这家科技","17","17"
"调查发现","17","17"
"首次突破","17","17"
"房地产行","17","17"
"地产行业","17","17"
"首次公开","17","17"
"宏观经济","17","17"
"美国前总","17","17"
"国前总统","17","17"
"一份报告","17","17"
"分析师预","17","17"
"扎克伯格","17","13"
"这家社交","17","17"
"供不应求","17","17"
"箱运输量","17","10"
"同比增加","17","17"
"世界上最","17","17"
"负面影响","17","17"
"出口限制","17","16"
"前该公司","17","17"
"花旗集团","17","14"
"图像传感","17","12"
"像传感器","17","12"
"续第二个","17","16"
"动汽车电","17","14"
"公司计划","17","17"
"公共交通","17","17"
"当地时间","17","17"
"的不确定","17","17"
"市场预期","17","16"
"无症状感","17","13"
"症状感染","17","13"
"状感染者","17","13"
"报告显示","17","16"
"在香港上","17","17"
"汽车公司","17","16"
"中共二十","17","17"
"共二十大","17","17"
"国债收益","17","13"
"于俄罗斯","17","17"
"起冠病病","17","17"
"新增病例","17","17"
"的冠病疫","17","17"
"光伏面板","17","12"
"接种冠病","17","17"
"变异毒株","17","15"
"习近平在","16","16"
"的通货膨","16","16"
"伙伴关系","16","16"
"南中国海","16","16"
"卫生部长","16","16"
"病疫苗接","16","15"
"济学家预","16","16"
"美国疾病","16","16"
"国疾病控","16","16"
"个人消费","16","16"
"在社交媒","16","16"
"三分之一","16","16"
"中国国务","16","16"
"的电动汽","16","14"
"经济制裁","16","15"
"美国最高","16","16"
"美国司法","16","16"
"国司法部","16","16"
"与中国的","16","16"
"本首相岸","16","16"
"特斯拉在","16","15"
"中国国内","16","16"
"在卡塔尔","16","15"
"这家中国","16","16"
"联邦政府","16","16"
"向俄罗斯","16","14"
"中美对立","16","15"
"大幅下降","16","16"
"万美元的","16","16"
"家社交媒","16","16"
"的新加坡","16","15"
"的智能手","16","16"
"国际机场","16","15"
"市场规模","16","15"
"紧急状态","16","15"
"波音公司","16","15"
"亿美元收","16","16"
"美元收购","16","16"
"日本东京","16","14"
"软银集团","16","15"
"网络安全","16","14"
"中美关系","16","16"
"病例激增","16","16"
"货膨胀率","16","16"
"社交平台","16","16"
"告一段落","16","15"
"公司首席","16","16"
"外国游客","16","15"
"国互联网","16","16"
"年以来首","16","16"
"市场份额","16","15"
"南太平洋","16","15"
"第一季度","16","15"
"对华出口","16","16"
"俄罗斯产","16","13"
"合资企业","16","12"
"新冠病例","16","15"
"是新加坡","16","16"
"不太可能","16","16"
"在经历了","16","16"
"正在调查","16","15"
"材料价格","16","15"
"国国家统","16","16"
"国家统计","16","16"
"家统计局","16","16"
"年来最低","16","16"
"以来的首","16","16"
"价格走高","16","16"
"东京电力","16","14"
"通用汽车","16","13"
"刺激措施","16","16"
"很大程度","16","16"
"入境人数","16","13"
"居家办公","16","11"
"美国国务","16","15"
"综合指数","16","15"
"世界各国","16","16"
"种冠病疫","16","16"
"京冬奥会","16","16"
"点击看全","16","16"
"击看全文","16","16"
"入境限制","15","14"
"变种病毒","15","14"
"全球股市","15","13"
"感染冠病","15","14"
"币兑美元","15","14"
"个国家和","15","15"
"情防控措","15","15"
"大经济体","15","15"
"国国务院","15","14"
"这是中国","15","15"
"续航距离","15","14"
"中国民众","15","14"
"检测结果","15","14"
"俄罗斯军","15","15"
"创历史新","15","15"
"电池工厂","15","12"
"在中国大","15","14"
"家科技巨","15","15"
"投资人士","15","15"
"增长预期","15","14"
"学者认为","15","15"
"以来新高","15","15"
"交媒体公","15","14"
"用户数据","15","15"
"感染病例","15","15"
"最近几周","15","15"
"往美国的","15","12"
"媒体平台","15","15"
"中芯国际","15","12"
"券交易所","15","13"
"芯片短缺","15","14"
"预期下调","15","14"
"声明中说","15","15"
"投资公司","15","15"
"点击看视","15","15"
"击看视频","15","15"
"规模最大","15","15"
"交媒体上","15","15"
"卡车司机","15","12"
"是该公司","15","14"
"首席财务","15","13"
"液晶面板","15","11"
"上市的股","15","15"
"市的股票","15","15"
"制造商的","15","15"
"中国互联","15","15"
"房地产开","15","14"
"地产开发","15","14"
"将在美国","15","15"
"迄今为止","15","15"
"成为世界","15","15"
"前的水平","15","15"
"港上市的","15","15"
"月净利润","15","13"
"电子零部","15","13"
"子零部件","15","13"
"兴市场国","15","13"
"美元升值","15","13"
"村田制作","15","11"
"福尼亚州","15","15"
"年第四季","15","14"
"一项研究","15","15"
"天然气管","15","13"
"全球粮食","15","15"
"大幅减少","15","15"
"宗商品价","15","14"
"半导体等","15","14"
"陷入衰退","15","13"
"全球芯片","15","14"
"加护病房","15","15"
"的通胀率","15","15"
"天然气工","15","15"
"然气工业","15","15"
"美联储加","15","15"
"能源供应","15","13"
"猴痘病例","15","12"
"上海封控","15","15"
"美联储将","15","15"
"疫苗追加","15","14"
"苗追加剂","15","14"
"日元左右","15","12"
"安倍晋三","15","12"
"做好准备","14","14"
"十年来最","14","14"
"将到来的","14","14"
"中国人民","14","14"
"中国疫情","14","14"
"山体滑坡","14","14"
"经济增速","14","14"
"初创公司","14","14"
"美国食品","14","14"
"药物管理","14","14"
"美国通胀","14","13"
"病控制与","14","14"
"控制与预","14","14"
"制与预防","14","14"
"与预防中","14","14"
"汽车零部","14","13"
"消费者价","14","14"
"费者价格","14","14"
"管控措施","14","14"
"国大陆的","14","14"
"病疫情暴","14","14"
"向乌克兰","14","14"
"年同期增","14","14"
"同期增长","14","14"
"半导体市","14","10"
"导体市场","14","10"
"美国消费","14","13"
"货膨胀的","14","14"
"来的新高","14","14"
"冠病变种","14","14"
"国和美国","14","14"
"过去两年","14","14"
"最新数据","14","14"
"经济发展","14","14"
"罗斯国防","14","14"
"斯国防部","14","14"
"美国用户","14","13"
"分析师说","14","14"
"美国股票","14","13"
"科技行业","14","14"
"基准利率","14","14"
"的世界杯","14","13"
"亚洲发往","14","9"
"洲发往美","14","9"
"人民币汇","14","12"
"民币汇率","14","12"
"对该公司","14","14"
"集团旗下","14","14"
"长江存储","14","10"
"一个重要","14","14"
"政府正在","14","14"
"对美联储","14","14"
"相关人士","14","14"
"济学家说","14","14"
"发布消息","14","14"
"离子电池","14","13"
"在本地时","14","14"
"半导体供","14","13"
"全球金融","14","14"
"可能面临","14","14"
"笔记本电","14","13"
"记本电脑","14","13"
"中国严格","14","14"
"越来越大","14","14"
"变得更加","14","14"
"国科技巨","14","14"
"斯达克综","14","14"
"达克综合","14","14"
"克综合指","14","14"
"位知情人","14","14"
"对中国经","14","14"
"病疫情持","14","14"
"新增本土","14","12"
"哥斯达黎","14","13"
"斯达黎加","14","13"
"斯和乌克","14","14"
"的经济增","14","14"
"利润同比","14","14"
"型科技公","14","14"
"个月来首","14","13"
"日本电产","14","9"
"月以来首","14","14"
"发达国家","14","14"
"市场国家","14","13"
"主要原因","14","14"
"国和日本","14","14"
"田制作所","14","10"
"然气管道","14","12"
"监管部门","14","13"
"大幅增长","14","14"
"外汇市场","14","13"
"邦储备局","14","14"
"的最新迹","14","14"
"最新迹象","14","14"
"疫情指挥","14","14"
"国联邦储","14","14"
"里巴巴股","14","12"
"俄罗斯对","14","14"
"原油价格","14","14"
"戈尔巴乔","14","10"
"尔巴乔夫","14","10"
"中国恒大","14","9"
"经济危机","14","13"
"火山爆发","14","12"
"对奥密克","14","12"
"总统杜特","14","14"
"婴儿配方","14","11"
"儿配方奶","14","11"
"路透社报","13","13"
"的最后一","13","13"
"中国股市","13","11"
"过去一年","13","13"
"外交部发","13","13"
"部发言人","13","13"
"政治风险","13","13"
"国经济的","13","13"
"入困境的","13","13"
"在美国和","13","13"
"汽车市场","13","13"
"金融危机","13","13"
"国对中国","13","12"
"的防疫措","13","13"
"的设备投","13","11"
"原因之一","13","13"
"对半导体","13","13"
"国参议院","13","13"
"专家指出","13","13"
"全球销量","13","10"
"经合组织","13","12"
"进一步下","13","12"
"这标志着","13","13"
"亿元人民","13","13"
"所罗门群","13","9"
"罗门群岛","13","9"
"纳米芯片","13","8"
"美国白宫","13","13"
"国上市的","13","13"
"企业正在","13","13"
"几十年来","13","12"
"中国芯片","13","12"
"国的出口","13","13"
"第二财季","13","10"
"超出预期","13","13"
"可能会在","13","13"
"首次实现","13","13"
"民调显示","13","13"
"向纯电动","13","13"
"一定程度","13","13"
"海上集装","13","10"
"上集装箱","13","10"
"表声明说","13","13"
"能有助于","13","13"
"数字货币","13","11"
"交媒体平","13","13"
"上最大的","13","13"
"世界卫生","13","13"
"界卫生组","13","13"
"卫生组织","13","13"
"猴痘疫情","13","10"
"年来的新","13","13"
"美国证券","13","13"
"国证券交","13","13"
"态清零政","13","13"
"息人士称","13","13"
"化石燃料","13","12"
"体制造设","13","13"
"一代半导","13","11"
"代半导体","13","11"
"导体供应","13","12"
"产生影响","13","13"
"安全保障","13","13"
"埃尔多安","13","11"
"国严格的","13","13"
"国内经济","13","12"
"美国科技","13","11"
"国的经济","13","13"
"韩国政府","13","13"
"品价格上","13","13"
"华特迪士","13","12"
"特迪士尼","13","12"
"物价指数","13","11"
"合作关系","13","12"
"排在首位","13","13"
"日本各地","13","11"
"公司股票","13","13"
"密克戎的","13","12"
"罗斯和乌","13","13"
"罗斯进攻","13","13"
"周三表示","13","13"
"科技企业","13","12"
"司首席执","13","13"
"第三财季","13","13"
"索尼集团","13","10"
"首次出现","13","13"
"迅速扩大","13","13"
"防疫封控","13","13"
"一波疫情","13","13"
"产开发商","13","12"
"元贬值的","13","11"
"道琼斯指","13","13"
"琼斯指数","13","13"
"雷克萨斯","13","8"
"超级计算","13","10"
"公司股价","13","12"
"雷曼危机","13","13"
"粮食危机","13","12"
"情前的水","13","13"
"丰田汽车","13","11"
"正在增加","13","13"
"代工企业","13","12"
"同比上涨","13","10"
"日本航空","13","11"
"消费者和","13","13"
"营业利润","13","11"
"原材料价","13","12"
"粮食安全","13","12"
"天然气价","13","11"
"然气价格","13","11"
"战争爆发","13","13"
"阿迪达斯","13","7"
"中国公民","13","10"
"重症病患","13","13"
"人需要输","13","13"
"需要输氧","13","13"
"人在加护","13","13"
"在加护病","13","13"
"采取措施","13","13"
"美国芯片","13","12"
"币政策的","13","13"
"消费支出","13","11"
"感染奥密","13","12"
"染奥密克","13","12"
"情指挥中","13","13"
"国国防部","13","9"
"行业人士","13","13"
"退出俄罗","13","11"
"该公司正","13","13"
"网络攻击","13","11"
"企业纷纷","13","12"
"佩洛西访","13","13"
"国国债收","13","10"
"拉贾帕克","13","12"
"贾帕克萨","13","12"
"克戎变种","13","13"
"发言人说","12","11"
"透社报道","12","12"
"几乎所有","12","12"
"阅读更多","12","12"
"最糟糕的","12","12"
"的一系列","12","12"
"冠病检测","12","12"
"会进一步","12","12"
"的重要性","12","12"
"将在明年","12","12"
"未来一年","12","12"
"国际贸易","12","12"
"物管理局","12","12"
"经济造成","12","12"
"专家表示","12","12"
"低于上年","12","12"
"人数增加","12","12"
"亚洲国家","12","12"
"了消费者","12","12"
"中央政府","12","12"
"特斯拉股","12","11"
"剧烈波动","12","11"
"股市周三","12","12"
"暴发以来","12","12"
"俄罗斯经","12","10"
"中国防疫","12","12"
"俄乌战事","12","11"
"人道主义","12","12"
"半导体相","12","11"
"股票市场","12","12"
"生态系统","12","12"
"开放边境","12","12"
"球经济增","12","12"
"年同期的","12","11"
"疫情爆发","12","12"
"上海工厂","12","12"
"汽车生产","12","11"
"交部长拉","12","12"
"部长拉夫","12","12"
"的年轻人","12","11"
"国内市场","12","12"
"中山淳史","12","12"
"半导体工","12","10"
"受疫情影","12","12"
"冠病病毒","12","12"
"成为美国","12","12"
"面向中国","12","11"
"万人民币","12","12"
"国制造的","12","12"
"乌克兰提","12","11"
"克兰提供","12","11"
"正在加强","12","12"
"制造企业","12","12"
"连续第三","12","12"
"交易平台","12","11"
"金融机构","12","12"
"的日本企","12","10"
"印度政府","12","11"
"野生动物","12","9"
"政府官员","12","11"
"美国官员","12","12"
"五角大楼","12","9"
"增长乏力","12","12"
"俄罗斯人","12","10"
"的竞争对","12","12"
"全球能源","12","12"
"可能有助","12","12"
"债券市场","12","12"
"核糖核酸","12","12"
"出历史新","12","11"
"日本银行","12","11"
"机床订单","12","9"
"到疫情前","12","12"
"将俄罗斯","12","12"
"和新加坡","12","12"
"公共卫生","12","11"
"此前该公","12","12"
"台湾总统","12","12"
"总统蔡英","12","12"
"统蔡英文","12","12"
"正在推进","12","12"
"安全风险","12","12"
"锂离子电","12","12"
"投资者和","12","12"
"温室气体","12","12"
"体供应链","12","11"
"冠疫情的","12","12"
"中国进口","12","12"
"自俄罗斯","12","12"
"电池材料","12","10"
"政府星期","12","12"
"迪士尼公","12","12"
"士尼公司","12","12"
"仍在持续","12","12"
"克里姆林","12","10"
"里姆林宫","12","10"
"席财务官","12","12"
"密货币的","12","12"
"交易委员","12","12"
"斯进攻乌","12","12"
"上市以来","12","12"
"不断增加","12","12"
"美联储在","12","12"
"认为中国","12","12"
"全球石油","12","11"
"在中国开","12","12"
"和消费者","12","12"
"中国中央","12","12"
"针对中国","12","12"
"半导体厂","12","12"
"欧盟委员","12","12"
"盟委员会","12","12"
"了俄罗斯","12","12"
"政府计划","12","12"
"房贷利率","12","11"
"国最大的","12","12"
"一份声明","12","12"
"投资基金","12","11"
"军事行动","12","12"
"运载火箭","12","12"
"严重影响","12","12"
